date,California,Colorado,Connecticut,Delaware,Hawaii,Illinois,Maine,Maryland,Massachusetts,Minnesota,Nevada,New Hampshire,New Jersey,New Mexico,New York,Oregon,Rhode Island,Vermont,Virginia,Washington,Alabama,Alaska,Arizona,Arkansas,Florida,Georgia,Idaho,Indiana,Iowa,Kansas,Kentucky,Louisiana,Michigan,Mississippi,Missouri,Montana,Nebraska,North Carolina,North Dakota,Ohio,Oklahoma,Pennsylvania,South Carolina,South Dakota,Tennessee,Texas,Utah,West Virginia,Wisconsin,Wyoming
2020-10-27,23234.099317007745,17165.900493166097,19034.405415059136,24495.22601187133,10252.385981717494,30367.824941065403,4632.405995776444,23026.038880895365,21769.389311424304,24110.95148790133,31288.26965284573,7644.122192708829,25096.36673250085,20386.56505103607,24918.607755391757,10105.832642634761,28654.6398281724,3285.7651572051245,20322.21218521738,14141.729548863954,37107.21478644,20042.51483860587,33581.47701000433,35755.65062738999,36507.39033884328,34120.718736568684,33321.624745936344,24905.35740181162,37253.37100504675,27489.55028796275,22570.72827328824,39659.43264107595,18088.519668551126,39380.61898254099,29156.707820240514,27136.433858285873,33419.25379708632,25320.83298369598,50231.42265246555,17182.15970781006,29906.1488076461,15641.134338837754,33717.207930173834,45936.07295636355,35840.50564041419,31719.2994254174,32780.741994170465,12658.63715326172,36894.707211984016,20466.290255195883
2020-10-28,23336.531841605527,17426.218202010004,19170.292162052432,24639.678043695225,10290.179629773424,30845.170984478606,4688.191585331032,23136.28257612157,21937.385604979405,24445.307398903777,31509.231099260647,7724.701258557896,25276.149387113393,20696.83337410426,25019.047089613123,10201.885371098655,29109.35966516582,3296.650323367186,20478.038712870566,14258.40277596625,37359.7883397797,20525.204154400584,33735.43068295303,36074.7581623125,36698.446345553595,34272.699130724424,33819.149086567064,25284.10464152532,37898.75089683983,28416.749492831565,23011.268053253603,39895.16842548892,18439.20776245218,39718.31090552427,29549.889657254294,27716.57174479467,33995.34234954402,25534.638620578142,51228.734915170695,17403.10224681697,30093.805730380696,15820.355669803603,33895.38774134622,47368.403244961184,36213.976882694435,31985.89285037264,33274.993153230695,12858.222817881984,37595.62300062541,21055.697225106658
2020-10-29,23443.390462945186,17781.448821330603,19536.077099367045,24802.312848755693,10338.967793627442,31346.0877448818,4746.913258546389,23291.206535492318,22128.853014907574,24947.717460142776,31828.111320763226,7816.895324889712,25443.013527622043,21205.918993993924,25142.653308218716,10335.226382356885,29444.704154170984,3329.3058218533706,20643.597157492422,14372.999505144588,37646.99372785627,21021.528761601927,33910.358970744885,36430.72411177862,36893.35597281238,34432.70797322009,34361.80405044625,25818.182461261673,38626.252950677495,28536.904162184976,23417.851870329945,39979.75849749139,18846.855382640504,40045.87207081805,30032.4310026803,28529.133713020823,34743.74765486076,25807.930503205742,52798.50698375292,17707.353767735574,30356.727475423384,15992.122254155522,34110.2976013129,48496.22236984121,36569.6499991318,32229.841273980328,33826.09695025333,13082.33856418742,38466.7199889781,21681.508743158978
2020-10-30,23568.15580710342,18173.22437515956,19747.117537044393,25002.323354358006,10406.996360128114,32010.98489070212,4822.51741281116,23440.95017438254,22353.891233708735,25500.596338136867,32222.363230984593,7901.104078389638,25655.73839319952,21680.5303557649,25254.428575183643,10475.64744731024,29956.833509662567,3351.0761541774937,20812.283718282786,14521.598887827711,37915.09189676768,21547.85100989786,34132.55005731663,36816.57526222603,37152.98785362018,34555.65525768145,34894.67165024746,26287.121650665948,39485.40121847975,29534.22195596825,23884.579909255463,40072.72169844842,19187.620214122173,40298.803321132524,30517.0844819415,29509.557518042842,35533.44780331827,26077.294952539363,54535.13953386882,18033.216469109404,30685.569081615104,16184.178045786593,34306.25631908253,50254.49238552918,36946.59404645456,32458.62440880678,34518.7210234942,13374.469536983559,39379.55633438858,22584.688247051665
2020-10-31,23654.629091449053,18678.445104832,19747.117537044393,25204.354168097718,10449.600108845707,32511.745553641802,4894.451462499973,23569.324991290585,22557.307575608644,26027.539851965146,32481.976825460428,8046.291584423994,25802.471182562935,21954.907670380755,25356.006452868336,10601.908404873342,29956.833509662567,3388.39672387599,20991.9766137401,14610.758517437585,38271.16288725208,22153.257948352242,34393.054773668526,37253.56331213034,37261.214233119994,34786.613178529915,35232.87945338659,26797.76724817877,40370.87872907491,29535.243100467003,24245.00137155458,40072.72169844842,19565.101116555565,40577.06146567075,30857.46297307533,30252.945652424543,36074.86908005286,26323.861130556696,56374.455457236225,18280.261924117127,31005.570859683387,16355.560364849132,34505.1456258517,51870.657191482256,37176.81208073114,32713.483605791014,35049.95696316438,13636.495409529714,40359.92220869746,23052.74672315728
2020-11-01,23746.56544377323,19162.708786753206,19747.117537044393,25381.131130119968,10504.57268783615,33159.78417340305,4928.950445513994,23736.7140968176,22718.191409656756,26413.065535510945,32723.55275084117,8140.663463346325,25990.112599922017,22305.317252902212,25467.831221722972,10718.96529263278,29956.833509662567,3414.832127412425,21131.235711315658,14679.41273004839,38609.5198933021,22630.493147584304,34605.877198943665,37541.45741491683,37487.09211225624,34886.40865847615,35491.15711655554,27203.336276852737,41091.48502884776,29548.177597451224,24545.944415198424,40302.66070127746,19598.54251090889,40691.87671948506,31217.50055605985,30893.034194931864,36536.249734897305,26505.959927919146,57821.00747791665,18560.1902733077,31346.28309221229,16484.980914311607,34780.81636440897,53372.91226582246,37283.1667351581,32862.323023738994,35612.37015591072,13872.318694821253,40962.767475471344,23789.505435545747
2020-11-02,23879.373638010995,19540.455242500753,20482.292570267313,25568.0096328292,10554.048008927546,33660.93508000151,4990.608202390119,23874.316359581586,22837.965227754466,26929.669951462318,32932.59645160397,8217.612841544535,26137.383660706422,22717.119349881606,25548.618305729513,10850.890293151982,31092.266208848538,3450.597673373484,21250.104125718757,14897.18544982331,38790.04330770644,23109.091875957027,34719.00028833104,37735.379163506586,37703.0341504603,35218.84243217922,36022.39348901042,27656.653984774657,41592.99441537954,30842.988821871553,24815.816643126826,40361.70199518781,20256.851739810867,40815.13427137396,31834.40610777114,31651.17941386705,37167.907891087656,26675.605888007995,59068.61046292232,18806.727229951775,31620.065197520908,16695.78885206432,34955.4794687819,53966.14512550935,37661.847185002116,33136.49909308485,35996.58395117275,14068.55934830263,41565.2733978789,24559.20159625276
2020-11-03,24011.954204416317,19980.899642760276,20755.452663713026,25684.177350729533,10610.39490239275,34175.9006121206,5083.828858619498,23999.29159117429,22985.3353887393,27538.80053146468,33274.667961943094,8310.532845406522,26333.745075085633,23253.595476221733,25663.314184187326,10964.643155853693,31477.7301187648,3478.5881006473564,21396.198736403265,15003.735749546318,38996.44108139695,23642.23176995627,34935.458313512325,38026.92590196857,37918.32618037907,35371.289596587274,36704.79026222524,28082.560413869047,42181.95450118779,30999.223930180946,25180.010990191386,40609.24603838285,20620.44007485712,41032.60786977519,32220.11424044499,32485.877008923424,37787.33053819926,26884.430389980716,60572.92188105672,19165.133826599347,31956.231232729187,16916.20342205148,35157.69010975056,55098.4755268889,37919.12415856828,33428.55098925203,36488.08417613803,14268.145012922892,42626.23355918963,25342.766156251786
2020-11-04,24144.458894877494,20499.11027806365,20902.432206379246,25793.273990148977,10713.46848799983,34773.59779989991,5194.666016813483,24158.424560935462,23229.150500638912,28209.439981887303,33664.08835365685,8394.015661376276,26596.744491384106,23731.04033866,25768.555201710547,11103.648210068026,32005.35093162891,3525.238812770477,21530.24430703132,15196.201150873017,39364.255050326625,24202.642246768777,35076.96704832076,38456.27662273321,38123.682369365626,35671.796285031574,37404.5867938009,28628.722775884205,43040.47588225688,31984.628371478753,25616.999819789267,40827.37678242983,21049.819639743895,41291.27988278038,32740.51152307108,33214.50805875164,38819.7016167186,27135.690329739635,62002.78785358378,19510.14996633741,32270.929113923412,17129.240098482584,35337.04215652276,56155.24204690148,38404.448663259456,33793.169821555675,37156.86682055596,14487.800744376478,43667.68141943676,26079.524868640256
2020-11-05,24303.191370031982,21159.69027908206,21370.27086388474,26014.497731193962,10776.686953838838,35553.3826788635,5328.991844293611,24351.391498835077,23494.018492679217,28900.23191122255,34048.03302439531,8571.870356268362,26807.962196982793,24136.7031841936,25917.159874619632,11290.089624039709,32577.62359221381,3581.2196673182216,21688.503813926673,15373.741723371282,39639.120359359025,24630.79039693697,35355.23027190652,38970.302079611516,38414.18964372442,35897.52637905404,38064.69012661587,29280.55119660548,44758.14553112822,32141.20386128773,26111.469658460715,40973.58449571328,21646.207711148916,41835.639262629426,33312.574848742785,34147.893656759436,39796.50309150529,27416.35812367545,63974.308620012474,19930.593363350556,32801.571367847224,17345.581456402335,35487.28368589947,57689.076056738326,38715.554114984574,34101.10752927424,38013.62996146247,14800.00178400594,44732.37436877706,26712.270586338585
2020-11-06,24472.976441050476,21718.602618695695,21665.6165486763,26299.361178566956,10868.07886641045,36439.70407667258,5464.051692688931,24600.694421960416,23794.591031444612,29853.8822611572,34547.934139316516,8719.961612423405,27040.60310513711,24743.072326993533,26075.961936808955,11471.575000424804,33151.71877719548,3616.9852132792807,21870.166264008603,15589.697507462739,39948.81653666128,25346.64319578506,35651.39183349176,39591.25014444514,38657.71060488982,36146.875047843954,38875.41011774199,29965.53842236006,45846.42089990217,33903.69926613749,26621.474904989886,41160.369680084215,22071.617971067935,42162.18735215426,34127.85850912921,35059.143627937,41138.330587141296,27695.493260716048,66239.76054237358,20355.01999754565,33275.89128829887,17625.941411532447,35728.17810166213,59367.270914559806,38966.60897951624,34444.69395881114,38908.60052035447,15101.05278650578,45824.04519524008,28438.886298194855
2020-11-07,24604.570620181894,22275.263374666636,21665.6165486763,26524.625535886735,10952.599206608254,37390.10348325246,5580.761018204453,24800.46053049072,24122.048667146424,30668.217648174166,35214.039490899675,8886.201306832741,27385.31212314272,25346.13571901496,26253.525215198326,11702.620752675788,33151.71877719548,3649.6407117654653,22113.811756688636,15732.067396373994,40300.7078229533,26171.578325886192,35990.20177859141,40121.8784907575,38864.413239610185,36338.717621547905,39436.55232487959,30689.284606886893,47216.79529860026,33926.16444511008,27080.65717438451,41160.369680084215,22695.09654887787,42510.34772475001,34711.294863144285,35922.433074315755,42006.03210597582,27929.127646180026,68295.99509173476,20825.296234196718,34414.208584079264,17874.637906817818,36093.524863605504,60875.16508452441,39590.41158527762,34648.12155424996,39808.461628748606,15466.216502500953,47095.56853585462,28771.727881203293
2020-11-08,24757.334187730186,22839.718074016135,21665.6165486763,26873.128689587735,11039.86817575558,38164.26885352969,5646.8229005717285,25003.302454306337,24381.368940771277,31703.529347441705,35530.34290253152,9065.507876785172,27602.020197235568,25917.55835358499,26423.316696903246,11905.818293725939,33151.71877719548,3719.616779950146,22264.656469703095,15873.528817443517,40540.54323018288,26877.88642074964,36257.977694755595,40466.55447540846,39181.06013287005,36465.67913017923,39808.47215984288,31374.86132250873,48766.45930298345,33971.775566054435,27341.208157598277,41432.17432768605,22732.70571344734,42781.85203082857,35200.17261007588,36596.647374853004,42808.47757639036,28108.0653386961,69709.17501610845,21210.14474575421,34414.208584079264,18072.91879613681,36278.34734317686,62485.690794853086,40092.52131434095,34886.06562143974,40536.84784522389,15835.282731491496,47832.28515514315,30007.748968104414
2020-11-09,24928.358565836406,23511.20959576453,22591.31034758166,27181.225680540796,11079.723295523652,39025.536608445436,5789.95697903416,25225.570579923926,24570.27586527693,32391.51745362389,35857.275654880126,9218.680695651416,27823.572714117374,26582.486510175575,26579.198147599687,12072.671559141105,34636.16489836237,3755.382325911205,22415.50118271755,16165.536337999873,40773.41246375848,27522.835704283254,36446.32973604706,40780.349085712085,39363.24816940256,36617.752878385436,40624.62957545677,31983.95172785375,50122.72875018532,35841.49114327338,27815.48196605469,41516.12031284586,23630.860195025845,42956.10106308794,36048.27558082462,37001.54488228919,43615.00154983115,28268.419566357723,71189.09913309562,21608.976962312136,34969.09722371306,18423.522446165203,36415.69428095557,63508.62274111927,40913.40560626494,35222.240959626535,41223.664390930964,16058.84097594045,48601.91817796508,31221.23390615601
2020-11-10,25149.4863590607,24117.231993133017,23013.945862719997,27387.2971105553,11127.137144902908,40014.64818597577,5916.208576447178,25440.068224820727,24876.680620838055,33248.96162161916,36269.24313296274,9378.386952289207,28230.182945537483,27176.57715008392,26775.423638409684,12250.616908678636,35355.150772887035,3828.4684415707607,22581.754764265745,16364.231233098442,41113.75980513821,28245.50614883466,36837.71604902019,41253.19937679394,39565.3543169627,37014.69430095927,41329.863531520205,32701.066151373925,51350.48641708843,35998.747396081526,28290.421577705,41801.66547975774,24312.489090613377,43271.16762723134,36779.073887803126,38017.016763125735,44732.511379023446,28554.260077314877,72336.58582918107,22160.528187420292,35398.965437029736,18755.68136230345,36678.861173114776,64662.381705871536,41199.76732206215,35621.75368037027,42035.189948942665,16343.724424602335,49860.20708829299,33356.96739712681
2020-11-11,25279.740063178862,24863.198973832095,23500.364952977638,27619.63254635597,11206.84738443905,40981.20368002892,6020.4395464044355,25713.168245153487,25255.063466609918,34106.055311720294,36673.15808019934,9544.626646698545,28560.143326607813,27878.813065460476,27014.072248701057,12453.814449728787,36246.3652029062,3941.9851744036873,22766.429474361787,16467.407223695023,41525.75921838736,28921.81660260352,37082.419888856915,41904.69675818622,39836.407771926206,37226.7013495635,42159.614508353516,33443.97075658666,52801.72920436476,37774.51767941509,28919.82753034065,41801.66547975774,24956.905752128216,43695.30868249834,37369.00911515727,38859.092900458854,45871.43334910354,28806.76530080116,73647.08238030327,22658.34808543586,35948.80274630729,19070.625193477572,36924.44453127671,66198.47135395814,41718.66227549763,36062.88516874214,42735.76116512452,16837.11356758818,51130.54272362539,33585.79598544512
2020-11-12,25525.07228258589,25851.990590458758,23821.50138770874,27825.703976370474,11271.44016475282,41979.29086171107,6162.105583036483,25951.948642302756,25631.739322100104,35372.156704274115,37157.59833589618,9778.378531413859,28936.072087031167,28701.472759196833,27251.582315529104,12715.540434658657,37146.6922549092,4122.36792794642,22942.646685187432,16828.977424703913,41923.826284328556,29573.58353184045,37285.03466824172,42505.3892979103,40096.73609018252,37504.98977399731,42888.77313216313,34417.365899897544,54351.393208747955,37953.55834819666,29447.587528707216,42623.73498660407,25698.570385353025,44124.515116610084,38236.283762256266,39737.139431391086,47278.51689315953,29113.87142617939,75958.74182062755,23260.155898818317,36544.102028791065,19533.511161062183,37216.526568231435,68476.6659862158,42177.506641739645,36396.62445375368,43904.60249613647,17225.134859699083,52531.35626780921,35501.368637655134
2020-11-13,25774.552386939595,26977.60921306459,24583.021810654853,28300.476388658797,11347.714618102058,43167.426705216494,6341.206686343321,26254.673620383524,26045.11546864636,36343.681426809526,37789.5609566922,10111.583857762704,29301.773690455608,29282.340395991163,27518.942021852214,12965.23032830681,37843.807836672655,4265.430111790656,23085.72903585783,17154.857817644806,42516.94621258095,30382.156312253628,37837.64585397585,43273.10690534095,40418.629478887895,37768.90167465964,43738.642579601175,35242.504341592874,56071.88384791853,39920.62303429684,30150.89763586602,43364.43485566121,26601.488032892838,44565.203076103266,39194.05522060182,40855.910904102006,48437.3215654926,29359.767066805067,77792.92357533237,23944.17094765789,37217.69693179669,19981.87190070831,37531.27182678265,70293.58259639752,42706.09650925213,36828.38914611361,44673.6414053483,17638.80123720812,53959.65670566525,36995.68866137009
2020-11-14,25975.97772666718,27791.296901786267,24583.021810654853,28683.32478069555,11419.866128027013,44026.19690071608,6452.777865452498,26587.83298128739,26478.548751002323,37866.33263786836,38403.48590839312,10388.891994288324,29770.392789574416,29832.511775556522,27785.806709278222,13220.348263121228,37843.807836672655,4420.932485534392,23263.799945153696,17340.315038478155,42959.994856973506,31400.71258032891,38229.73132077709,43886.74969882359,40629.60359662584,38050.737553011095,44382.977381401615,36469.67487275861,57534.72403975841,40072.43318311163,30816.47889537036,43364.43485566121,27327.970074615987,45027.84101059035,40358.00343562939,42351.91035071134,49367.22025547743,29666.777401127347,80706.56429134353,24598.01509358743,37936.75380800853,20319.641090071476,37905.01961052472,72385.68707304998,43351.74884673933,37162.917575111496,46197.658893953325,18281.60087773092,54906.59715989126,37931.805613581324
2020-11-15,26202.69504777693,28475.258732940358,24583.021810654853,29095.467640724564,11419.866128027013,44856.323211661605,6565.083065476868,26924.230042491577,26781.966273570513,39189.91240505992,38891.79137889606,10650.229505150164,30258.92793127006,30318.92939010787,27966.191595381057,13423.781805961216,37843.807836672655,4492.4635774565095,23398.308940399307,17567.821342271618,43353.88221872233,32299.278284025848,38526.59203619044,44176.96820613085,41098.770291111316,38228.85708129682,44883.22043427622,37457.95463521778,58398.88740142598,40114.30010756056,31130.07219969835,43908.04415086489,27377.487154088718,45355.064483961156,40554.26941046933,43494.66208582167,50043.74194495652,29925.70062536233,81892.5572523983,25263.55470188097,38927.5722573865,20676.77725001929,38196.71090227951,73737.94220378113,44164.09582626714,37415.71813560959,47012.85236409163,18764.95498730011,55978.92535747384,38994.47170933222
2020-11-16,26490.568379868768,29251.535493444946,25869.50878882201,29496.49880599789,11483.084593866022,45780.96653676236,6692.068683805076,27203.319808379947,27089.793521033036,40493.16445439179,39438.39717272421,10910.11514095166,30497.812787907926,30910.658779460144,28139.349205586248,13604.559176976798,40025.369539603,4677.511402211555,23708.45586569862,17987.92282851203,43634.519500210874,33090.125185610406,38758.15178405879,44611.2997937257,41315.26947927418,38329.399393646774,45623.253907061364,38216.33334944605,59427.92197391587,42444.55185371765,31576.160339612892,44025.267956228716,28632.87908276507,45553.96502659831,41583.366003711184,44364.40775669257,51851.5384113415,30204.261016067227,83290.33467078427,25879.515719718413,39616.826284496485,21154.342151658137,38413.5744882459,74749.59595879851,45249.202701842325,37802.77610561217,47615.306930886756,19211.513974341535,56779.09937326489,40206.22309747231
2020-11-17,26762.027216043574,30001.48604520418,26341.507244704855,29852.073038179784,11513.319512310765,46779.13176717626,6872.637828942298,27551.696360695354,27448.972726136028,41532.50664944185,39966.96529745727,11109.022024218728,30931.22893609362,31904.74526356751,28391.51183176842,13822.624830786717,40576.68316962508,4826.793681005541,23954.65019377521,18289.144808605943,43956.15768949137,33964.1473647754,39332.15707693293,45127.3175973361,41661.584607840945,38725.22056761503,46426.36150390461,39025.70293719221,60556.004650245784,42775.06228981442,32229.313272831056,44589.05863916902,29416.1221855271,45859.576216898175,42422.20807995174,45651.04106619936,52921.12582997537,30512.995589396618,84679.12729401073,26479.459039100813,40008.55695362348,21594.01849576432,38664.23753400704,75884.18199842783,45515.885189065295,38176.590180887244,48601.66963360003,19693.195578341274,58054.18582972582,42390.49598596518
2020-11-18,27050.88693540931,30868.172548900067,26907.794463807535,30057.13431412559,11555.923261028358,47457.99963598071,6987.145091712243,27877.247125893442,27862.064374302,42425.173845797435,40618.898194751426,11432.790162675341,31367.659404236885,33270.96483531222,28652.980813216054,14082.226799608048,41836.9587899896,4915.430034039469,24194.5882895148,18495.237227558606,44481.20814946781,34707.270746436756,39789.40368051355,45696.79670492415,42029.53572647503,39015.83172671012,47316.467892552144,39915.39051935236,61915.0950877469,44607.33590207905,32861.604372640286,45067.61516326421,30021.937356230534,46397.51945021054,43230.34297966519,46715.39578961932,54354.719643701974,30869.434108589507,86300.2410492187,27020.5860477541,40770.550137863436,22092.487429145323,38966.4789461602,77448.46712463642,46162.405727813115,38630.245041216476,49544.628709481796,20224.494847567843,59498.09610843274,43815.47401322005
2020-11-19,27383.754702380025,31913.6001540776,27560.328169267188,30459.175633467617,11624.63898476641,48614.13549946662,7144.959588478514,28344.771049260962,28243.57670225694,43803.077686579534,41304.329620365046,11816.08517860604,31817.86962075764,35001.289242803614,28915.439832457883,14366.372954572487,42784.67147630855,5147.128570917635,24420.971215190875,18814.109440006145,44963.66543338855,35378.12708364297,40384.103926699594,46439.942035992404,42451.34467446122,39337.62313866027,48198.41814446802,40990.472664765366,63181.40628873964,44728.8520974308,33668.77977804785,45508.17056364254,30801.4096192732,46868.599682772205,43930.271638283106,47842.46812239157,55735.29291808735,31195.12369882219,88074.09632213828,27680.532174047465,41506.78153728652,22621.31332038718,39301.15220990832,78656.36140738292,46569.158018417445,39102.97659965062,50751.67745847924,20850.011930539727,60761.81452862183,45365.26763410309
2020-11-20,27730.81127090613,32925.08080587296,28139.37210339373,31128.90778101476,11701.600595353031,49625.178770620085,7309.380273481513,28692.33817650129,28584.832509402317,44993.65109294779,41906.01472518001,12193.572694295364,32208.22405526368,36409.53907444645,29186.561682398944,14673.64728494101,43741.496784611336,5378.827107795801,24715.70927195645,19110.39973753066,45453.885025095144,36001.25990092597,40953.63463507386,47124.31313846412,42873.153622447426,39652.97312112837,49124.95527718359,41995.258143507774,64543.63115990658,46708.510899015615,34538.54068368223,46526.47186188545,31816.06320165528,47421.73905261882,44828.74087740964,49201.96453688118,57055.70827283554,31613.060075935486,89876.18952270201,28427.00777188899,42244.52833581648,23161.436611136745,39692.092782447726,80154.1052052236,47068.37374327867,39572.58589274744,52158.93307772061,21452.671437395886,61962.58456885789,47029.475549145274
2020-11-21,28070.78608464523,33811.85836361136,28139.37210339373,31639.035585707534,11806.73565267225,50534.52454429687,7430.493724488186,29159.538329838775,29040.883412990508,46089.244990006126,42713.8446196532,12544.926458898506,32710.86190818941,37515.54883491175,29482.38497530524,15025.76195537867,43741.496784611336,5514.11417295285,24987.739522461787,19297.28455068673,45918.6283245815,36923.00560001418,41529.31789713546,47756.88322590157,43263.576456087045,40206.37593228022,49650.21048270192,43008.885970259056,65573.29261912964,46732.67798548613,35295.336980751184,46526.47186188545,32565.96414268818,48087.667524741846,45490.00123966009,50305.05660725403,57723.56314338385,31905.510169753245,91832.30778314298,29093.394877455285,43169.679490563234,23612.871473097894,40054.89970059149,81444.33028408636,47677.27222739928,39946.70876349544,53180.75226432442,22075.95851294185,63155.210344302184,47516.60307427742
2020-11-22,28293.456688733837,34517.816434967164,28139.37210339373,32130.98061716373,11889.194521157915,51309.3923531599,7603.722660473488,29541.101310232556,29424.244980417265,47351.84160361862,43406.68437364516,12775.048655962959,33138.03410789155,38675.39510805555,29749.0021532827,15380.236643714707,43741.496784611336,5643.18114316015,25233.007001303267,19428.623044376967,46276.49061686264,37672.94662737885,41907.000795077736,48205.82535619839,43569.40535431325,40418.009564682594,49988.96202828983,43920.08993257415,66344.67674428882,46812.667637888546,35780.70750910597,47274.25668621184,32630.961511535148,48350.72953274582,46102.35758003403,51354.6542461205,58149.7667096269,32279.95740746488,93299.39647847372,29782.664409385932,44029.921050232195,24115.567324662054,40304.39051075282,82404.10435935926,48308.5992440861,40238.143068716774,54155.49991197011,22566.56014664529,63837.12284842946,48832.36745710764
2020-11-23,28744.28625687098,35259.4534471226,29601.125253193062,32538.07270684925,11959.97171660811,51969.91877000194,7739.516529783999,29809.506665129837,29676.45279453513,48463.38224485998,44022.219831515285,13097.36491935923,33523.54409960863,39738.90235851151,30041.607823357852,15654.942727085641,46085.26315885396,5775.358160842326,25608.612653832355,20159.680094729836,46589.76939775836,38353.3476685697,42395.010167094966,48543.52812728705,43863.3483867514,40601.17021169338,50895.38069040066,44738.59661326282,67325.12759495845,49297.79296635669,36345.530551933094,47482.08204077628,33761.22110110306,48586.77618691113,46841.92936602028,52044.54794899582,59359.55266978808,32537.539556916556,94215.8455847433,30789.914918053793,44925.01678935927,24612.191784654042,40549.973868914756,83287.18673414033,48856.14483912231,40618.06443223406,54841.39947964553,22921.13132736732,64423.340241253485,51020.10744542351
2020-11-24,29162.46387704374,36004.90083159644,29750.87799477751,32995.672499969696,11998.45252190142,52725.27439592623,7926.691863157949,30080.17841023735,30042.88670833525,49587.71532923718,45278.41464349513,13344.183679617634,33983.76616455991,40730.155341951584,30283.07804136269,15891.652522292728,46860.74728967841,5849.9993002393185,25903.35071059793,20535.78578120642,47144.07778708149,39144.19457015426,43059.90545762275,49248.1547548683,44260.54987822327,40930.24323957973,51975.25319367127,45570.21944349798,68263.57703450604,49447.90120767356,36947.19470482281,48178.33991769,34426.37738107442,48811.34131569501,47569.478236329254,53087.68936337015,60121.72292281841,32910.54992878893,95504.52191904956,31519.101571531144,45616.03878209394,25101.3614980321,40877.80909166394,84427.41186939404,49061.9085378912,41322.52983779145,55666.98536747589,23461.350626297586,65568.28813322932,51935.42179869672
2020-11-25,29520.19366171312,36790.18392667181,30270.020832270275,33330.033496708915,12067.168245639472,53608.161649538095,8094.048631821715,30516.782295736724,30525.82270885986,50707.49220099066,46044.69347880284,13630.203066505315,34420.73490412417,41606.17929825522,30593.306384174564,16167.066611033179,47674.50443283496,5951.075843172746,26218.24773822719,20921.625051701554,47632.30704345837,40068.66732752379,43589.025074732555,49900.648309626624,44649.440549476145,41237.93818990977,52746.82372848547,46453.570009585106,69361.25570427747,51232.52140999633,37689.34333162592,48443.48900125103,34913.11340274523,49180.10089559275,48314.89900832067,54066.268532822985,61411.549504869734,33345.05815858171,96886.89683144781,32437.36486655986,46558.617026569744,25635.951368614624,41205.058196613216,85874.40380661511,49408.754941512176,41834.34117885416,56229.09290087834,24000.454921514887,66586.66057656644,53325.72882772154
2020-11-26,29747.391530469136,37697.572134677954,30270.020832270275,33919.96347282887,12147.565642412994,54506.42450330568,8268.7456096374,30860.94983766171,30525.82270885986,50707.49220099066,46638.32605277178,13630.203066505315,34902.27251734687,42406.17098665327,30936.75049498177,16521.541299369215,47674.50443283496,5951.075843172746,26519.47373963855,21012.99096035563,48157.55653696779,40824.06247145111,43952.44523458149,50680.3199974498,44649.440549476145,41561.596682869196,52746.82372848547,47394.24846526313,69999.11295527258,51234.90408049342,37746.82434069948,48443.48900125103,34941.890863761444,49769.71099312155,48875.589305649,55045.77002006041,62770.20082548901,33349.46454715545,98124.23147912833,32437.36486655986,46558.617026569744,26206.73902945655,41205.058196613216,85874.40380661511,49975.25626407209,41992.51308220599,56358.08114399734,24630.432019338623,67547.1748054454,53325.72882772154
2020-11-27,30175.58477526924,38544.34078307308,31220.950741331533,34516.96452742972,12228.650196423896,55112.00461299224,8268.7456096374,31276.994326253993,31188.419436531043,51706.00372137428,47395.58605353194,14020.03152020756,35343.1168111423,43377.117215311104,31341.62645091895,16716.71477956489,49166.24065158892,6227.870068436595,26698.35564201514,21443.734498456317,48340.07028670183,41740.35405397666,44563.36584957957,51029.644791142295,45454.707956616774,41817.20007304021,53910.97631131647,48225.28180563104,70545.13129985904,52842.52590303212,38768.38837454359,49509.23803023644,36605.92273886806,50109.09137571975,49429.4557859713,55150.91424750398,63555.31265804199,34069.43012368158,99138.22978998683,33883.61896251418,47373.14404651467,26849.384299412137,41637.80850554614,88285.68109560861,50573.59163285505,42151.062402246935,58088.72434906786,25113.22862705133,67793.70848757948,55080.08133816185
2020-11-28,30509.615973383527,39241.119321116355,31220.950741331533,35022.041561779006,12280.186989227435,55732.257884248735,8285.628090686816,31503.309577246997,31646.035081210775,53287.00950180619,48190.53189865149,14520.202478495916,35752.41839966739,44383.009952198845,31641.607902560878,17111.54577396315,49166.24065158892,6271.41073308484,27065.96721989139,21639.184865548705,48761.82234306654,42649.827990798905,45133.73554254757,51477.59074807307,45746.14381424026,42067.855698536616,54365.54499849383,48887.131554095715,71208.37746354732,52849.33353302381,39382.924722515425,49509.23803023644,37431.43893953667,50633.52693211278,49801.84122830006,56118.4256035417,64144.65634533501,34355.84538097444,100040.55993243433,34467.96833207791,48953.452748466734,27378.363896769744,41987.7208320919,89209.36495888536,51496.63427311296,42364.68024829215,58713.18638862263,25558.672610379792,68717.06450834601,55350.5151243562
