,Snohomish,Spokane,King,Walla Walla,Chelan,Clark,Jefferson,Pierce,Kittitas,Kitsap,Skagit,Whatcom,Island,Thurston,Columbia,Grays Harbor,Yakima,Grant,Klickitat,Lewis,Lincoln,Franklin,Mason,Benton,Clallam,Cowlitz,San Juan,Stevens,Whitman,Adams,Douglas,Unknown,Ferry,Okanogan,Skamania,Pend Oreille,Asotin,Wahkiakum,Pacific,Garfield
2021-04-17,564,607,1496,64,64,254,2,630,33,102,67,89,29,87,5,59,440,114,9,59,6,107,28,213,8,80,0,28,47,22,22,,4,37,1,7,28,0,10,5
2021-04-18,564,607,1496,64,64,254,2,630,33,102,67,89,29,87,5,59,440,114,9,59,6,107,28,213,8,80,0,28,47,22,22,,4,37,1,7,28,0,10,5
2021-04-19,563,609,1500,64,64,255,2,631,33,102,67,89,29,88,5,60,440,114,9,59,6,107,28,213,8,83,0,28,47,22,22,,4,37,1,7,28,0,10,5
2021-04-20,563,610,1503,64,64,255,2,634,33,102,67,89,29,90,5,61,440,114,9,59,6,107,28,215,8,83,0,28,47,22,22,,4,37,1,7,28,0,10,5
2021-04-21,563,614,1505,64,65,256,2,636,33,103,67,89,29,90,5,62,440,114,9,59,6,108,28,216,9,83,0,28,47,22,22,,4,37,1,7,28,0,10,5
2021-04-22,563,616,1506,64,65,256,3,636,33,103,67,89,29,90,5,62,441,114,9,60,6,108,28,216,9,83,0,28,47,22,22,,4,37,1,7,28,0,10,5
2021-04-23,563,617,1506,64,65,256,3,636,33,103,67,89,30,90,5,62,442,114,9,61,6,108,28,216,9,83,0,28,47,22,22,,4,37,1,7,29,0,10,5
2021-04-24,563,617,1506,64,65,256,3,636,33,103,67,89,30,90,5,62,442,114,9,61,6,108,28,216,9,83,0,28,47,22,23,,4,37,1,7,29,0,10,5
2021-04-25,563,617,1506,64,65,256,3,636,33,103,67,89,30,90,5,62,442,114,9,61,6,108,28,216,9,83,0,28,47,22,23,,4,37,1,7,29,0,10,5
2021-04-26,564,617,1507,64,65,260,3,639,33,103,67,89,30,90,5,62,445,119,9,62,6,109,29,216,9,83,0,28,47,22,23,,4,37,1,7,29,0,10,5
2021-04-27,564,619,1509,64,65,261,3,642,33,104,67,89,30,91,5,63,445,119,9,62,7,109,29,216,9,83,0,28,47,22,23,,4,37,1,7,29,0,10,5
2021-04-28,565,621,1514,64,65,260,3,645,33,104,67,90,30,91,5,63,445,119,9,63,7,109,29,216,8,84,0,28,47,22,23,,4,37,1,7,29,0,10,5
2021-04-29,567,622,1515,64,66,260,3,646,33,105,67,90,30,94,5,63,445,119,9,64,7,110,29,216,8,85,0,28,47,22,23,,4,37,1,7,29,0,10,5
2021-04-30,566,625,1517,64,67,260,3,649,33,105,67,91,30,94,5,62,446,119,9,64,8,110,29,216,8,85,0,28,48,22,23,,4,38,1,7,29,0,10,5
2021-05-01,566,625,1517,64,67,260,3,649,33,105,67,91,30,94,5,62,446,119,9,64,8,110,29,216,8,85,0,28,48,22,23,,4,38,1,7,29,0,10,5
2021-05-02,566,625,1517,64,67,260,3,649,33,105,67,91,30,94,5,62,446,119,9,64,8,110,29,216,8,85,0,28,48,22,23,,4,38,1,7,29,0,10,5
2021-05-03,568,625,1519,64,67,261,3,651,33,105,67,91,30,95,5,62,446,119,9,64,8,110,29,216,8,85,0,28,48,22,23,,4,38,1,7,29,0,10,5
2021-05-04,569,625,1526,64,67,262,3,655,33,105,67,91,30,97,5,63,447,119,9,64,8,110,30,217,8,86,0,28,48,22,23,,4,38,1,7,29,0,10,5
2021-05-05,569,629,1526,65,67,263,3,655,33,107,67,91,30,98,5,63,448,119,9,65,8,110,30,218,8,86,0,27,48,22,23,,4,39,1,7,28,0,10,5
2021-05-06,570,633,1529,64,67,264,3,655,33,107,67,92,30,99,5,63,449,119,9,65,8,110,31,218,8,87,0,27,48,22,22,,4,39,1,7,28,0,10,5
2021-05-07,571,635,1534,64,67,264,3,655,33,107,68,92,30,99,5,63,451,119,9,65,8,110,29,219,8,87,0,27,48,22,22,,4,39,1,8,28,0,10,5
2021-05-08,571,635,1534,64,67,264,3,655,33,107,68,92,30,99,5,63,451,119,9,65,8,110,29,219,8,87,0,27,48,22,22,,4,39,1,8,28,0,10,5
2021-05-09,571,635,1534,64,67,264,3,655,33,107,68,92,30,99,5,63,451,119,9,65,8,110,29,219,8,87,0,27,48,22,22,,4,39,1,8,28,0,10,5
2021-05-10,573,635,1537,65,67,264,3,660,33,108,70,92,30,101,5,64,451,119,9,66,8,110,29,220,9,87,0,27,48,22,22,,4,39,1,9,28,0,10,5
2021-05-11,573,635,1540,65,67,264,3,662,33,108,70,93,30,101,5,64,452,119,9,66,8,110,29,220,9,87,0,27,48,22,22,,4,39,1,9,28,0,10,5
2021-05-12,573,636,1543,66,67,264,3,668,33,110,70,93,30,103,5,65,452,119,10,67,8,111,29,220,9,87,0,28,48,22,22,,4,39,1,9,28,0,11,5
2021-05-13,574,636,1546,66,67,264,3,669,33,110,70,95,30,104,5,65,453,119,10,67,8,111,29,220,9,88,0,28,48,22,22,,5,39,1,9,28,0,11,5
2021-05-14,574,635,1542,65,67,260,3,668,33,111,72,95,30,103,4,66,454,119,10,65,8,113,29,220,9,90,0,28,48,23,22,,5,39,1,9,27,0,11,5
2021-05-15,574,635,1542,65,67,260,3,668,33,111,72,95,30,103,4,66,454,119,10,65,8,113,29,220,9,90,0,28,48,23,22,,5,39,1,9,27,0,11,5
2021-05-16,574,635,1542,65,67,260,3,668,33,111,72,95,30,103,4,66,454,119,10,65,8,113,29,220,9,90,0,28,48,23,22,,5,39,1,9,27,0,11,5
2021-05-17,577,636,1548,65,67,262,3,667,33,111,72,95,30,105,4,67,455,119,10,66,8,113,29,220,10,91,0,28,48,23,22,,6,39,1,9,27,0,11,5
2021-05-18,579,636,1552,65,67,262,3,667,33,112,72,96,30,105,4,68,455,124,10,66,8,113,32,220,10,91,0,28,48,23,22,,7,39,1,9,27,0,11,5
2021-05-19,580,636,1556,65,67,264,3,671,33,112,72,97,31,105,4,68,456,124,10,66,8,115,34,220,10,92,0,28,48,23,22,,8,39,1,9,27,0,11,5
2021-05-20,580,642,1557,65,67,265,3,675,33,112,72,97,31,105,4,70,456,124,10,66,8,115,34,220,10,91,0,28,49,23,22,,8,40,1,9,27,0,11,5
2021-05-21,582,643,1561,65,67,267,3,677,33,112,73,97,31,105,4,70,456,124,10,66,8,115,34,220,10,91,0,28,49,23,22,,8,40,1,9,27,0,11,5
2021-05-22,582,643,1561,65,67,267,3,677,33,112,73,97,31,105,4,70,456,124,10,66,8,115,34,220,10,91,0,28,49,23,22,,8,40,1,9,27,0,11,5
2021-05-23,582,643,1561,65,67,267,3,677,33,112,73,97,31,105,4,70,456,124,10,66,8,115,34,220,10,91,0,28,49,23,22,,8,40,1,9,27,0,11,5
2021-05-24,582,643,1564,65,67,269,3,678,33,112,73,98,31,105,4,70,456,124,10,66,8,115,34,220,10,91,0,28,49,23,22,,8,40,1,9,27,0,11,5
2021-05-25,582,643,1567,65,67,270,3,683,34,112,73,98,30,106,4,72,456,124,10,67,8,115,33,221,10,91,0,28,49,23,22,,8,40,1,9,27,0,11,5
2021-05-26,582,645,1571,66,67,271,4,686,34,112,73,98,30,106,4,71,456,124,10,69,9,115,33,221,11,93,0,28,49,23,22,,8,40,1,9,28,0,11,5
2021-05-27,585,646,1576,66,67,271,4,689,34,112,73,98,30,106,4,71,457,124,10,69,9,115,33,221,11,93,0,28,49,23,22,,8,40,1,9,28,0,11,5
2021-05-28,585,646,1579,66,67,271,4,694,34,112,73,98,30,106,5,71,457,124,10,69,9,115,33,221,11,93,0,28,49,23,23,,8,40,1,9,28,1,11,5
2021-05-29,585,646,1579,66,67,271,4,694,34,112,73,98,30,106,5,71,457,124,10,69,9,115,33,221,11,93,0,28,49,23,23,,8,40,1,9,28,1,11,5
2021-05-30,585,646,1579,66,67,271,4,694,34,112,73,98,30,106,5,71,457,124,10,69,9,115,33,221,11,93,0,28,49,23,23,,8,40,1,9,28,1,11,5
2021-05-31,585,646,1579,66,67,271,4,694,34,112,73,98,30,106,5,71,457,124,10,69,9,115,33,221,11,93,0,28,49,23,23,,8,40,1,9,28,1,11,5
2021-06-01,585,650,1587,66,67,272,4,696,34,112,73,98,30,106,5,72,458,124,11,71,10,116,33,221,11,93,0,28,49,23,23,,8,41,2,9,28,1,11,5
2021-06-02,585,652,1590,66,67,272,4,698,34,112,74,98,30,106,5,73,458,124,11,73,10,116,33,221,11,93,0,29,49,23,23,,8,41,2,9,28,1,11,5
2021-06-03,585,658,1593,66,68,273,4,701,34,113,74,98,30,107,5,73,459,124,11,74,10,117,33,221,11,93,0,29,49,23,25,,8,41,2,9,28,1,11,5
2021-06-04,585,663,1595,66,68,273,4,704,34,113,74,99,30,108,5,73,459,124,11,74,10,117,33,222,12,93,0,29,49,23,25,,8,41,2,9,29,1,11,5
2021-06-05,585,663,1595,66,68,273,4,704,34,113,74,99,30,108,5,73,459,124,11,74,10,117,33,222,12,93,0,29,49,23,25,,8,41,2,9,29,1,11,5
2021-06-06,585,663,1595,66,68,273,4,704,34,113,74,99,30,108,5,73,459,124,11,74,10,117,33,222,12,93,0,29,49,23,25,,8,41,2,9,29,1,11,5
2021-06-07,589,666,1591,66,68,276,4,706,34,113,74,99,30,109,5,73,461,124,11,74,10,117,33,222,12,93,0,29,50,24,25,,8,41,2,9,29,1,11,5
2021-06-08,583,664,1597,67,68,279,4,662,33,114,74,98,30,108,6,75,446,124,10,71,10,114,38,219,12,84,0,28,50,24,23,,8,41,1,9,29,1,12,5
2021-06-09,583,667,1606,67,68,279,4,664,33,114,74,98,30,109,6,75,446,124,10,71,10,114,38,219,12,84,0,28,50,24,23,,8,41,1,9,29,1,12,5
2021-06-10,586,667,1613,67,68,281,4,663,33,114,74,99,29,109,6,74,446,124,10,72,10,114,37,219,12,84,0,28,50,24,23,,8,41,1,9,29,1,12,5
2021-06-11,586,668,1616,67,68,282,4,663,33,114,74,99,29,109,6,74,447,124,10,73,10,114,37,222,12,85,0,28,50,24,23,,8,41,1,9,29,1,12,5
2021-06-12,586,668,1616,67,68,282,4,663,33,114,74,99,29,109,6,74,447,124,10,73,10,114,37,222,12,85,0,28,50,24,23,,8,41,1,9,29,1,12,5
2021-06-13,586,668,1617,67,68,282,4,663,33,114,74,99,29,109,6,74,447,124,10,73,10,114,37,222,12,85,0,28,50,24,23,,8,41,1,9,29,1,12,5
2021-06-14,586,668,1617,67,68,282,4,629,33,114,74,101,29,109,6,74,448,124,10,73,10,114,34,222,12,85,0,28,50,24,23,,8,41,1,9,29,1,13,5
2021-06-15,588,670,1619,67,69,281,4,631,33,115,74,101,29,110,6,75,449,124,10,73,11,114,34,224,13,86,0,28,50,24,23,,8,41,1,9,29,1,13,5
2021-06-16,591,671,1618,67,70,281,4,631,33,115,74,102,29,110,6,75,449,124,10,73,11,114,35,225,13,87,0,28,50,24,23,,8,41,1,9,29,1,13,5
2021-06-17,593,671,1613,67,70,282,4,632,34,116,74,103,29,110,6,75,449,124,10,73,11,114,34,226,13,86,0,28,50,24,23,,8,41,1,9,29,1,14,5
2021-06-18,595,671,1614,67,70,283,4,634,34,116,75,103,29,110,6,75,449,124,10,73,11,115,34,226,13,88,0,28,50,24,23,,8,42,1,9,29,1,14,5
2021-06-19,595,671,1618,67,70,283,4,634,34,116,75,103,29,110,6,75,449,124,10,73,11,115,34,226,13,88,0,28,50,24,23,,8,42,1,9,29,1,14,5
2021-06-20,595,671,1618,67,70,283,4,634,34,116,75,103,29,110,6,75,449,124,10,73,11,115,34,226,13,88,0,28,50,24,23,,8,42,1,9,29,1,14,5
2021-06-21,596,672,1618,68,70,284,4,639,34,116,76,103,29,110,6,75,449,124,10,73,11,116,34,227,13,90,0,28,50,24,23,,8,42,1,9,29,1,14,5
2021-06-22,596,672,1620,68,71,285,4,638,34,116,76,103,29,111,6,75,449,124,10,74,11,116,34,228,13,90,0,28,50,24,23,,8,42,1,9,29,1,14,5
2021-06-23,596,675,1652,68,72,286,4,640,34,117,76,103,29,111,6,75,450,124,10,74,11,116,34,228,13,91,0,28,50,24,23,,8,43,1,9,29,1,14,5
2021-06-24,599,674,1654,68,72,286,4,640,35,117,76,103,29,111,6,75,451,124,10,75,11,116,34,228,13,91,0,30,50,24,23,,8,43,1,9,29,1,14,5
2021-06-25,600,675,1660,67,72,286,4,642,35,117,76,103,29,111,6,75,451,124,10,75,11,116,34,228,13,91,0,31,50,24,23,,8,43,1,9,29,1,14,5
2021-06-26,600,675,1659,67,72,286,4,642,35,117,76,103,29,111,6,75,451,124,10,75,11,116,34,228,13,91,0,31,50,24,23,,8,43,1,9,29,1,14,5
2021-06-27,600,675,1659,67,72,286,4,642,35,117,76,103,29,111,6,75,451,124,10,75,11,116,34,228,13,91,0,31,50,24,23,,8,43,1,9,29,1,14,5
2021-06-28,600,675,1659,67,72,288,4,646,35,117,76,103,29,112,6,75,451,124,10,75,12,116,34,228,13,91,0,31,50,24,23,,8,43,1,9,29,1,14,5
2021-06-29,601,679,1659,67,72,288,4,647,36,117,76,103,29,112,6,76,451,124,10,75,12,116,34,228,12,91,0,31,50,24,23,,8,43,1,9,29,1,14,5
2021-06-30,604,679,1664,67,72,289,4,645,36,117,76,103,29,112,6,76,451,133,10,77,12,116,34,229,12,92,0,32,50,24,23,,8,43,1,9,29,1,14,5
2021-07-01,605,680,1665,68,72,289,4,646,36,117,77,103,29,112,6,76,451,133,10,77,12,116,34,230,12,92,0,32,50,24,23,,8,43,1,9,30,1,14,5
2021-07-02,605,680,1666,68,72,289,4,647,36,117,77,103,29,112,6,76,451,133,10,77,12,116,34,230,12,92,0,32,50,24,23,,8,43,1,9,30,1,14,5
2021-07-03,605,680,1666,68,72,289,4,647,36,117,77,103,29,112,6,76,451,133,10,77,12,116,34,230,12,92,0,32,50,24,23,,8,43,1,9,30,1,14,5
2021-07-04,605,680,1666,68,72,289,4,647,36,117,77,103,29,112,6,76,451,133,10,77,12,116,34,230,12,92,0,32,50,24,23,,8,43,1,9,30,1,14,5
2021-07-05,605,680,1666,68,72,289,4,647,36,117,77,103,29,112,6,76,451,133,10,77,12,116,34,230,12,92,0,32,50,24,23,,8,43,1,9,30,1,14,5
2021-07-06,608,680,1666,69,72,291,4,653,36,118,77,103,29,114,6,76,451,133,11,77,12,116,34,230,12,93,0,32,50,24,23,,8,43,1,9,30,1,14,5
2021-07-07,610,682,1672,69,72,293,4,653,36,118,77,104,29,114,6,76,451,133,11,77,12,116,34,231,13,94,0,32,50,24,23,,8,43,1,9,30,1,14,5
2021-07-08,610,684,1673,69,72,293,4,655,37,119,77,105,30,115,6,76,451,133,11,77,12,116,35,231,13,95,0,32,51,24,23,,8,43,1,9,30,1,14,5
2021-07-09,611,686,1674,69,72,293,4,655,37,119,77,105,30,115,6,77,452,133,11,78,12,118,36,231,13,95,0,32,51,24,23,,8,43,1,9,30,1,14,5
2021-07-10,611,686,1674,69,72,293,4,655,37,119,77,105,30,115,6,77,452,133,11,78,12,118,36,231,13,95,0,32,51,24,23,,8,43,1,9,30,1,14,5
2021-07-11,611,686,1674,69,72,293,4,655,37,119,77,105,30,115,6,77,452,133,11,78,12,118,36,231,13,95,0,32,51,24,23,,8,43,1,9,30,1,14,5
2021-07-12,611,686,1674,69,72,293,4,656,37,119,77,105,30,115,6,77,452,133,11,78,12,118,36,231,13,95,0,32,51,24,23,,8,43,1,9,30,1,14,5
2021-07-13,613,688,1680,71,73,293,4,658,37,120,77,105,30,115,6,77,452,133,11,79,12,118,36,231,14,95,0,32,51,24,23,,8,43,1,9,30,1,14,6
2021-07-14,613,688,1682,71,73,293,4,658,37,121,78,105,30,115,6,77,453,133,11,79,12,118,36,231,14,96,0,32,51,24,23,,8,43,1,9,30,1,14,6
2021-07-15,613,689,1683,71,73,293,4,660,37,122,78,105,30,116,6,77,453,133,11,79,12,118,37,232,15,97,0,32,51,24,23,,8,42,1,9,31,1,14,6
2021-07-16,613,689,1686,71,73,293,4,661,37,122,78,105,30,117,6,78,453,133,11,80,12,118,37,232,15,97,0,32,51,24,23,,8,42,1,9,31,1,14,6
2021-07-17,613,689,1686,71,73,293,4,661,37,122,78,105,30,117,6,78,453,133,11,80,12,118,37,232,15,97,0,32,51,24,23,,8,42,1,9,31,1,14,6
2021-07-18,613,689,1686,71,73,293,4,661,37,122,78,105,30,117,6,78,453,133,11,80,12,118,37,232,15,97,0,32,51,24,23,,8,42,1,9,31,1,14,6
2021-07-19,614,689,1686,71,73,293,4,661,37,123,78,105,30,118,6,78,453,133,11,80,12,118,37,232,15,97,0,32,51,24,23,,8,42,1,9,31,1,14,6
2021-07-20,614,691,1684,71,74,293,4,664,37,123,79,106,30,118,6,79,455,133,11,80,12,118,37,233,15,97,0,32,51,24,23,,8,42,1,9,31,1,14,6
2021-07-21,614,692,1684,71,74,294,4,664,37,123,79,107,30,119,6,79,455,133,11,80,12,118,38,234,15,97,0,32,51,24,23,,8,42,1,9,31,1,14,6
2021-07-22,614,692,1684,71,74,295,4,664,37,123,79,107,30,119,6,79,456,133,11,80,12,118,38,234,15,97,0,32,51,24,23,,8,42,1,9,31,1,14,6
2021-07-23,616,693,1684,72,74,296,4,666,37,123,79,108,30,119,6,79,456,133,11,80,12,118,38,234,16,98,0,32,51,24,23,,8,42,1,9,31,1,14,6
2021-07-24,616,693,1684,72,74,296,4,666,37,123,79,108,30,119,6,79,456,133,11,80,12,118,38,234,16,98,0,32,51,24,23,,8,42,1,9,31,1,14,6
2021-07-25,616,693,1684,72,74,296,4,666,37,123,79,108,30,119,6,79,456,133,11,80,12,118,38,234,16,98,0,32,51,24,23,,8,42,1,9,31,1,14,6
2021-07-26,616,692,1684,72,74,297,4,666,37,123,79,108,31,119,6,80,456,133,11,80,12,121,38,235,16,100,0,32,52,24,23,,8,42,1,9,31,2,14,6
2021-07-27,617,694,1684,72,74,297,4,666,37,123,79,108,31,119,6,80,457,133,11,80,12,123,38,235,16,100,0,32,52,24,23,,8,42,1,9,31,3,14,6
2021-07-28,617,695,1683,72,74,297,4,667,37,123,79,108,31,119,6,80,457,133,11,80,12,123,38,235,16,100,0,32,52,24,23,,8,42,1,9,31,3,15,6
2021-07-29,619,696,1683,72,74,299,4,669,37,123,79,109,31,122,6,81,457,133,12,83,12,123,38,236,16,100,0,32,52,24,23,,8,42,1,9,31,3,15,6
2021-07-30,620,696,1684,72,74,300,4,669,37,123,79,109,31,122,6,82,458,133,13,83,12,123,38,234,16,101,0,32,52,24,23,,8,42,1,9,31,3,15,6
2021-07-31,620,696,1684,72,74,300,4,669,37,123,79,109,31,122,6,82,458,133,13,83,12,123,38,234,16,101,0,32,52,24,23,,8,42,1,9,31,3,15,6
2021-08-01,620,696,1684,72,74,300,4,669,37,123,79,109,31,122,6,82,458,133,13,83,12,123,38,234,16,101,0,32,52,24,23,,8,42,1,9,31,3,15,6
2021-08-02,620,696,1684,72,74,303,4,669,37,123,79,109,31,122,6,82,458,133,13,83,12,123,38,234,16,102,0,32,52,24,23,,8,42,1,9,31,3,15,6
2021-08-03,623,696,1685,72,74,303,4,670,37,123,79,109,31,123,6,82,459,133,13,83,12,123,38,235,16,102,0,32,52,24,23,,8,42,1,9,31,3,15,6
2021-08-04,623,697,1686,72,74,303,4,670,37,123,79,109,31,123,6,82,460,133,13,83,12,123,38,238,16,103,0,32,52,24,23,,8,42,1,9,31,3,16,6
2021-08-05,624,697,1692,74,74,306,4,671,37,124,79,109,31,123,6,82,460,133,13,83,12,124,38,238,16,103,0,32,52,24,23,,8,42,1,9,31,3,16,6
2021-08-06,625,699,1690,75,74,309,4,671,38,124,79,109,31,124,6,82,461,133,13,83,12,124,38,238,16,103,0,32,52,24,23,,8,42,1,9,31,3,17,6
2021-08-07,625,699,1690,75,74,309,4,671,38,124,79,109,31,124,6,82,461,133,13,83,12,124,38,238,16,103,0,32,52,24,23,,8,42,1,9,31,3,17,6
2021-08-08,625,699,1690,75,74,309,4,671,38,124,79,109,31,124,6,82,461,133,13,83,12,124,38,238,16,103,0,32,52,24,23,,8,42,1,9,31,3,17,6
2021-08-09,625,701,1690,75,74,309,4,671,38,124,79,109,31,124,6,82,464,133,13,83,12,124,39,238,16,103,0,32,52,24,23,,8,42,1,9,31,4,17,6
2021-08-10,626,703,1698,75,75,310,4,672,38,124,79,109,31,125,6,82,464,133,13,83,12,124,39,240,16,103,0,32,52,24,23,,8,42,1,9,31,4,17,6
2021-08-11,627,703,1702,75,75,311,4,674,38,126,80,109,31,125,6,82,464,133,13,83,12,126,40,242,16,103,0,32,53,24,23,,8,42,1,9,31,4,17,6
2021-08-12,629,705,1702,75,75,314,4,673,38,126,81,109,31,126,6,83,465,133,13,84,12,126,40,242,16,104,0,32,53,24,23,,8,42,1,9,31,4,17,6
2021-08-13,631,708,1707,75,75,316,4,673,38,125,81,109,32,127,6,83,465,133,13,85,12,128,40,245,17,106,0,32,54,25,23,,9,42,1,9,31,4,17,6
2021-08-14,631,708,1707,75,75,316,4,673,38,125,81,109,32,127,6,83,465,133,13,85,12,128,40,245,17,106,0,32,54,25,23,,9,42,1,9,31,4,17,6
2021-08-15,631,708,1707,75,75,316,4,673,38,125,81,109,32,127,6,83,465,133,13,85,12,128,40,245,17,106,0,32,54,25,23,,9,42,1,9,31,4,17,6
2021-08-16,631,710,1707,75,75,316,4,674,38,125,82,109,32,128,6,83,466,133,13,85,12,128,40,246,17,106,0,32,54,25,23,,9,42,1,9,31,5,17,6
2021-08-17,631,715,1712,75,75,316,4,679,38,125,82,109,32,129,6,83,467,133,13,85,12,128,40,249,17,107,0,32,54,25,24,,9,42,1,9,31,5,17,6
2021-08-18,632,723,1718,77,75,318,4,679,38,126,82,109,32,131,6,84,469,133,13,85,12,130,40,251,17,107,0,32,54,25,24,,9,42,1,9,31,5,17,6
2021-08-19,635,725,1724,77,75,320,4,681,38,127,83,109,32,134,6,85,471,133,13,85,12,130,41,253,19,108,0,33,54,25,25,,9,42,2,9,31,5,17,6
