,Wake,Chatham,Cabarrus,Forsyth,Johnston,Mecklenburg,Onslow,Wayne,Brunswick,Craven,Harnett,Watauga,Wilson,Durham,Iredell,Sampson,Gaston,Guilford,Hoke,Lincoln,Moore,New Hanover,Carteret,Davidson,Franklin,Orange,Pasquotank,Pitt,Rowan,Stanly,Buncombe,Catawba,Cherokee,Cumberland,Davie,Granville,Henderson,Lee,Nash,Robeson,Scotland,Union,Alamance,Vance,Montgomery,Randolph,Transylvania,Bertie,Burke,Caldwell,Cleveland,Duplin,Hertford,Lenoir,McDowell,Northampton,Beaufort,Greene,Person,Surry,Edgecombe,Perquimans,Polk,Alleghany,Caswell,Columbus,Currituck,Halifax,Pamlico,Washington,Yadkin,Alexander,Rutherford,Anson,Clay,Martin,Rockingham,Wilkes,Dare,Gates,Macon,Mitchell,Stokes,Bladen,Chowan,Haywood,Ashe,Warren,Pender,Richmond,Jones,Jackson,Tyrrell,Madison,Camden,Graham,Hyde,Swain,Yancey,Avery,Unknown
2021-05-07,87308,4623,21737,35599,21397,111196,16885,11082,9099,9256,11494,4589,9652,25311,18612,7903,26427,46996,4644,9982,8848,19074,5107,16407,6805,8516,3355,19542,16761,7768,17611,19330,2553,28463,4050,5921,10133,5960,11446,16365,3778,24233,17933,4926,3304,14956,2358,1759,9931,9306,11412,6248,2092,5949,5214,1873,4569,2312,3347,8165,5544,1009,1468,1036,2164,6312,1539,5558,1115,1061,3999,4375,7281,2562,740,2240,7511,6618,2106,734,3137,1441,4034,3255,1456,4352,2102,1789,5388,4636,830,3595,319,1563,659,584,669,1215,1612,2117,
2021-05-08,87446,4623,21737,35599,21397,111196,16885,11082,9099,9256,11494,4589,9652,25334,18612,7903,26427,46996,4644,9982,8848,19074,5107,16407,6805,8516,3355,19542,16761,7768,17611,19330,2553,28463,4050,5921,10133,5960,11446,16365,3778,24233,17933,4926,3304,14956,2358,1759,9931,9306,11412,6248,2092,5949,5214,1873,4569,2312,3347,8165,5544,1009,1468,1036,2164,6312,1539,5558,1115,1061,3999,4375,7281,2562,740,2240,7511,6618,2106,734,3137,1441,4034,3255,1456,4352,2102,1789,5388,4636,830,3595,319,1563,659,584,669,1215,1612,2117,
2021-05-09,87446,4623,21737,35599,21397,111196,16885,11082,9099,9256,11494,4589,9652,25334,18612,7903,26427,46996,4644,9982,8848,19074,5107,16407,6805,8516,3355,19542,16761,7768,17611,19330,2553,28463,4050,5921,10133,5960,11446,16365,3778,24233,17933,4926,3304,14956,2358,1759,9931,9306,11412,6248,2092,5949,5214,1873,4569,2312,3347,8165,5544,1009,1468,1036,2164,6312,1539,5558,1115,1061,3999,4375,7281,2562,740,2240,7511,6618,2106,734,3137,1441,4034,3255,1456,4352,2102,1789,5388,4636,830,3595,319,1563,659,584,669,1215,1612,2117,
2021-05-10,87446,4644,21839,35700,21487,111634,16968,11157,9122,9281,11558,4608,9672,25334,18713,7912,26491,47176,4662,10031,8872,19134,5124,16494,6846,8534,3364,19653,16835,7802,17671,19373,2563,28646,4067,5933,10158,5990,11484,16414,3783,24333,18028,4931,3316,14993,2371,1761,9963,9323,11444,6261,2096,5978,5214,1874,4592,2326,3366,8186,5566,1014,1473,1047,2172,6320,1545,5575,1116,1072,4012,4385,7304,2578,767,2242,7548,6644,2114,735,3142,1449,4061,3260,1459,4363,2121,1791,5404,4644,835,3597,319,1567,663,585,669,1216,1619,2123,
2021-05-11,87750,4645,21853,35738,21512,111720,16981,11167,9125,9283,11572,4610,9673,25430,18728,7919,26501,47192,4665,10043,8875,19145,5125,16519,6849,8539,3367,19678,16834,7804,17679,19390,2567,28680,4067,5937,10163,5994,11484,16422,3785,24347,18056,4934,3318,14999,2373,1761,9976,9327,11451,6266,2098,5981,5215,1874,4594,2327,3369,8189,5569,1015,1474,1047,2171,6320,1545,5576,1116,1072,4018,4387,7314,2578,767,2243,7569,6645,2114,735,3145,1448,4065,3261,1460,4368,2121,1791,5407,4649,842,3599,319,1570,663,589,669,1216,1619,2123,
2021-05-12,87897,4647,21879,35783,21558,111871,17020,11189,9136,9290,11586,4621,9680,25430,18765,7929,26527,47293,4674,10057,8883,19173,5126,16545,6867,8534,3369,19742,16843,7809,17693,19417,2571,28815,4069,5942,10174,6001,11489,16443,3789,24377,18123,4936,3321,15018,2379,1765,9977,9344,11456,6272,2102,5993,5214,1874,4598,2329,3371,8205,5575,1014,1476,1049,2174,6326,1548,5579,1116,1073,4022,4391,7327,2580,768,2244,7612,6661,2114,736,3138,1448,4078,3268,1463,4371,2122,1791,5420,4655,846,3599,319,1573,663,592,669,1217,1622,2125,
2021-05-13,88010,4651,21901,35824,21604,112005,17084,11198,9146,9310,11623,4628,9686,25445,18803,7938,26553,47358,4676,10064,8896,19197,5131,16571,6880,8537,3377,19790,16857,7814,17715,19442,2582,28881,4074,5946,10185,6005,11510,16452,3796,24408,18189,4939,3323,15031,2386,1765,9983,9360,11465,6282,2102,6006,5223,1875,4605,2335,3374,8212,5576,1015,1480,1051,2175,6337,1552,5590,1117,1074,4026,4397,7337,2581,770,2245,7611,6666,2116,739,3127,1450,4083,3271,1465,4380,2125,1791,5436,4664,854,3601,320,1576,663,593,669,1217,1622,2127,
2021-05-14,88010,4654,21931,35861,21622,112120,17132,11206,9160,9318,11647,4637,9692,25470,18820,7944,26582,47588,4682,10085,8902,19218,5131,16605,6901,8542,3380,19824,16868,7823,17737,19461,2587,28931,4078,5955,10201,6010,11520,16471,3799,24439,18304,4943,3327,15049,2386,1768,9990,9364,11475,6285,2102,6033,5230,1876,4614,2340,3378,8223,5579,1013,1479,1052,2175,6344,1555,5596,1118,1075,4032,4396,7347,2585,773,2247,7668,6678,2118,739,3129,1456,4087,3275,1465,4382,2127,1792,5443,4664,851,3601,320,1580,663,593,669,1217,1623,2128,
2021-05-15,88228,4654,21931,35861,21622,112120,17132,11206,9160,9318,11647,4637,9692,25501,18820,7944,26582,47588,4682,10085,8902,19218,5131,16605,6901,8542,3380,19824,16868,7823,17737,19461,2587,28931,4078,5955,10201,6010,11520,16471,3799,24439,18304,4943,3327,15049,2386,1768,9990,9364,11475,6285,2102,6033,5230,1876,4614,2340,3378,8223,5579,1013,1479,1052,2175,6344,1555,5596,1118,1075,4032,4396,7347,2585,773,2247,7668,6678,2118,739,3129,1456,4087,3275,1465,4382,2127,1792,5443,4664,851,3601,320,1580,663,593,669,1217,1623,2128,
2021-05-16,88228,4654,21931,35861,21622,112120,17132,11206,9160,9318,11647,4637,9692,25501,18820,7944,26582,47588,4682,10085,8902,19218,5131,16605,6901,8542,3380,19824,16868,7823,17737,19461,2587,28931,4078,5955,10201,6010,11520,16471,3799,24439,18304,4943,3327,15049,2386,1768,9990,9364,11475,6285,2102,6033,5230,1876,4614,2340,3378,8223,5579,1013,1479,1052,2175,6344,1555,5596,1118,1075,4032,4396,7347,2585,773,2247,7668,6678,2118,739,3129,1456,4087,3275,1465,4382,2127,1792,5443,4664,851,3601,320,1580,663,593,669,1217,1623,2128,
2021-05-17,88228,4668,21980,35981,21728,112376,17184,11236,9173,9348,11695,4661,9709,25553,18875,7951,26641,47744,4701,10119,8915,19259,5132,16670,6943,8550,3387,19888,16913,7844,17793,19496,2600,29047,4093,5962,10227,6026,11556,16524,3804,24499,18328,4953,3329,15073,2392,1771,10009,9376,11500,6302,2105,6062,5236,1880,4626,2343,3404,8255,5591,1018,1480,1056,2179,6352,1562,5606,1120,1080,4041,4400,7360,2585,782,2251,7690,6700,2121,740,3124,1468,4105,3280,1468,4391,2134,1794,5458,4678,853,3602,320,1595,668,593,669,1218,1628,2137,
2021-05-18,88350,4669,21981,36003,21747,112429,17197,11238,9176,9351,11711,4662,9712,25553,18891,7952,26659,47783,4710,10130,8914,19268,5131,16693,6948,8549,3389,19897,16917,7849,17802,19507,2600,29106,4098,5972,10229,6029,11564,16533,3808,24515,18344,4954,3330,15077,2393,1773,10011,9381,11505,6304,2105,6077,5244,1880,4628,2346,3406,8262,5596,1018,1481,1056,2179,6350,1563,5606,1120,1081,4052,4401,7364,2588,789,2252,7687,6709,2122,740,3127,1472,4102,3281,1467,4401,2135,1793,5463,4684,853,3603,320,1595,669,594,669,1218,1629,2140,
2021-05-19,88426,4674,21993,36023,21800,112524,17225,11250,9181,9361,11726,4671,9714,25563,18907,7960,26668,47830,4717,10145,8918,19281,5133,16699,6967,8548,3392,19924,16928,7854,17824,19534,2601,29158,4104,5976,10228,6032,11574,16549,3811,24533,18414,4958,3333,15085,2394,1773,10019,9390,11508,6305,2106,6084,5251,1881,4638,2352,3407,8271,5597,1022,1483,1060,2177,6354,1564,5611,1120,1082,4058,4402,7371,2589,793,2252,7705,6717,2123,741,3131,1472,4106,3290,1468,4403,2138,1793,5472,4696,855,3606,320,1597,670,596,668,1219,1630,2141,
2021-05-20,88475,4682,22015,36071,21829,112658,17280,11261,9191,9370,11734,4680,9719,25588,18933,7969,26703,47870,4739,10154,8924,19298,5140,16735,6976,8556,3392,19951,16945,7866,17856,19553,2602,29238,4110,5978,10239,6040,11578,16563,3815,24557,18428,4963,3335,15094,2394,1776,10024,9393,11516,6307,2105,6100,5251,1885,4642,2352,3417,8285,5606,1022,1485,1062,2176,6356,1564,5617,1120,1085,4070,4401,7375,2591,793,2258,7712,6720,2125,743,3137,1474,4116,3292,1468,4410,2139,1794,5481,4701,855,3608,320,1598,670,598,668,1219,1630,2144,
2021-05-21,88652,4682,22035,36156,21851,112738,17302,11280,9202,9379,11748,4685,9722,25598,18951,7970,26720,47915,4768,10170,8929,19306,5142,16744,6982,8561,3395,19999,16962,7872,17865,19562,2601,29284,4120,5982,10245,6046,11582,16568,3821,24579,18459,4965,3335,15112,2402,1777,10029,9397,11526,6310,2106,6116,5248,1886,4653,2354,3420,8295,5615,1021,1486,1064,2177,6363,1568,5622,1120,1089,4074,4404,7383,2594,792,2259,7719,6728,2126,743,3139,1471,4128,3299,1468,4409,2143,1795,5488,4704,863,3609,320,1602,672,601,668,1221,1631,2146,
2021-05-22,88766,4682,22035,36156,21851,112738,17302,11280,9202,9379,11748,4685,9722,25610,18951,7970,26720,47915,4768,10170,8929,19306,5142,16744,6982,8561,3395,19999,16962,7872,17865,19562,2601,29284,4120,5982,10245,6046,11582,16568,3821,24579,18459,4965,3335,15112,2402,1777,10029,9397,11526,6310,2106,6116,5248,1886,4653,2354,3420,8295,5615,1021,1486,1064,2177,6363,1568,5622,1120,1089,4074,4404,7383,2594,792,2259,7719,6728,2126,743,3139,1471,4128,3299,1468,4409,2143,1795,5488,4704,863,3609,320,1602,672,601,668,1221,1631,2146,
2021-05-23,88766,4682,22035,36156,21851,112738,17302,11280,9202,9379,11748,4685,9722,25610,18951,7970,26720,47915,4768,10170,8929,19306,5142,16744,6982,8561,3395,19999,16962,7872,17865,19562,2601,29284,4120,5982,10245,6046,11582,16568,3821,24579,18459,4965,3335,15112,2402,1777,10029,9397,11526,6310,2106,6116,5248,1886,4653,2354,3420,8295,5615,1021,1486,1064,2177,6363,1568,5622,1120,1089,4074,4404,7383,2594,792,2259,7719,6728,2126,743,3139,1471,4128,3299,1468,4409,2143,1795,5488,4704,863,3609,320,1602,672,601,668,1221,1631,2146,
2021-05-24,88766,4699,22083,36274,21908,112976,17376,11304,9227,9390,11784,4718,9727,25641,18996,7983,26817,48024,4787,10185,8948,19344,5162,16774,7000,8559,3405,20065,17001,7886,17899,19602,2604,29406,4134,5993,10261,6056,11593,16587,3820,24627,18570,4976,3337,15139,2404,1780,10041,9411,11556,6316,2109,6141,5251,1889,4670,2359,3434,8317,5629,1021,1493,1067,2184,6365,1573,5627,1119,1101,4078,4407,7394,2600,793,2266,7732,6749,2132,744,3139,1469,4148,3316,1474,4425,2151,1800,5498,4712,864,3620,322,1604,676,605,668,1220,1635,2147,
2021-05-25,88970,4705,22086,36298,21915,113036,17384,11310,9229,9393,11793,4722,9743,25641,19005,7984,26839,48039,4791,10192,8951,19350,5185,16789,7000,8558,3405,20072,17003,7889,17905,19609,2605,29446,4134,5994,10264,6057,11597,16601,3821,24629,18599,4977,3338,15145,2406,1780,10050,9413,11567,6315,2109,6142,5251,1890,4675,2361,3436,8321,5632,1021,1493,1069,2185,6364,1573,5631,1119,1102,4081,4411,7395,2603,793,2267,7739,6758,2132,744,3138,1469,4149,3323,1474,4432,2154,1801,5501,4710,864,3620,322,1604,676,605,669,1221,1636,2148,
2021-05-26,89049,4707,22092,36372,21930,113083,17409,11312,9236,9399,11804,4735,9746,25660,19020,7986,26856,48103,4792,10200,8955,19366,5194,16808,7008,8562,3406,20088,17009,7891,17913,19619,2607,29483,4135,5994,10263,6061,11602,16613,3831,24637,18627,4978,3338,15151,2408,1782,10053,9415,11566,6320,2109,6147,5285,1891,4682,2368,3436,8330,5637,1022,1494,1070,2185,6367,1574,5639,1119,1104,4089,4409,7403,2605,793,2266,7744,6764,2136,745,3152,1465,4154,3325,1474,4440,2160,1802,5502,4713,865,3620,322,1605,678,607,669,1217,1636,2151,
2021-05-27,89151,4714,22101,36415,21949,113177,17432,11324,9248,9407,11821,4749,9756,25682,19036,7991,26870,48132,4794,10206,8964,19374,5216,16840,7012,8565,3410,20113,17026,7894,17921,19631,2609,29531,4140,5997,10267,6073,11607,16619,3835,24648,18695,4979,3341,15160,2407,1782,10055,9420,11568,6318,2109,6160,5284,1891,4692,2368,3437,8335,5642,1022,1494,1071,2186,6370,1574,5638,1119,1109,4095,4412,7400,2606,794,2267,7751,6768,2137,745,3152,1465,4158,3327,1479,4446,2166,1803,5506,4720,865,3622,322,1604,679,614,669,1217,1635,2151,
2021-05-28,89259,4722,22117,36483,21965,113237,17449,11327,9250,9406,11835,4762,9759,25696,19053,7992,26883,48157,4799,10215,8968,19383,5216,16849,7013,8568,3413,20164,17034,7896,17937,19645,2611,29582,4142,5992,10271,6085,11613,16609,3838,24659,18725,4983,3345,15168,2403,1782,10057,9434,11570,6319,2109,6165,5289,1888,4694,2372,3440,8339,5649,1023,1493,1072,2186,6372,1574,5643,1119,1113,4097,4414,7402,2607,795,2268,7758,6778,2139,745,3153,1464,4162,3332,1480,4450,2168,1802,5510,4721,879,3622,322,1603,680,615,668,1218,1635,2150,
2021-05-29,89259,4722,22117,36483,21965,113237,17449,11327,9250,9406,11835,4762,9759,25704,19053,7992,26883,48157,4799,10215,8968,19383,5216,16849,7013,8568,3413,20164,17034,7896,17937,19645,2611,29582,4142,5992,10271,6085,11613,16609,3838,24659,18725,4983,3345,15168,2403,1782,10057,9434,11570,6319,2109,6165,5289,1888,4694,2372,3440,8339,5649,1023,1493,1072,2186,6372,1574,5643,1119,1113,4097,4414,7402,2607,795,2268,7758,6778,2139,745,3153,1464,4162,3332,1480,4450,2168,1802,5510,4721,879,3622,322,1603,680,615,668,1218,1635,2150,
2021-05-30,89327,4722,22117,36483,21965,113237,17449,11327,9250,9406,11835,4762,9759,25704,19053,7992,26883,48157,4799,10215,8968,19383,5216,16849,7013,8568,3413,20164,17034,7896,17937,19645,2611,29582,4142,5992,10271,6085,11613,16609,3838,24659,18725,4983,3345,15168,2403,1782,10057,9434,11570,6319,2109,6165,5289,1888,4694,2372,3440,8339,5649,1023,1493,1072,2186,6372,1574,5643,1119,1113,4097,4414,7402,2607,795,2268,7758,6778,2139,745,3153,1464,4162,3332,1480,4450,2168,1802,5510,4721,879,3622,322,1603,680,615,668,1218,1635,2150,
2021-05-31,89327,4722,22117,36483,21965,113237,17449,11327,9250,9406,11835,4762,9759,25704,19053,7992,26883,48157,4799,10215,8968,19383,5216,16849,7013,8568,3413,20164,17034,7896,17937,19645,2611,29582,4142,5992,10271,6085,11613,16609,3838,24659,18725,4983,3345,15168,2403,1782,10057,9434,11570,6319,2109,6165,5289,1888,4694,2372,3440,8339,5649,1023,1493,1072,2186,6372,1574,5643,1119,1113,4097,4414,7402,2607,795,2268,7758,6778,2139,745,3153,1464,4162,3332,1480,4450,2168,1802,5510,4721,879,3622,322,1603,680,615,668,1218,1635,2150,
2021-06-01,89327,4733,22155,36613,22006,113486,17485,11344,9261,9413,11870,4813,9777,25722,19091,8010,26929,48266,4822,10228,8977,19424,5219,16890,7030,8567,3425,20241,17066,7914,17965,19672,2612,29678,4151,5991,10273,6104,11627,16645,3848,24692,18830,4985,3347,15184,2401,1785,10071,9443,11585,6328,2110,6178,5293,1890,4700,2381,3446,8358,5656,1023,1495,1073,2187,6380,1574,5647,1120,1113,4107,4422,7407,2611,795,2280,7775,6832,2147,748,3155,1466,4172,3337,1485,4456,2179,1806,5521,4736,889,3626,323,1603,683,617,672,1211,1636,2151,
2021-06-02,89477,4736,22156,36617,22010,113520,17501,11348,9262,9414,11876,4815,9781,25742,19095,8009,26941,48278,4827,10230,8977,19426,5219,16894,7030,8569,3426,20243,17070,7916,17967,19671,2615,29695,4151,5991,10276,6104,11630,16645,3852,24694,18831,4985,3348,15197,2402,1785,10074,9445,11586,6329,2111,6182,5292,1890,4704,2383,3450,8364,5658,1023,1495,1074,2187,6379,1574,5653,1120,1115,4109,4421,7408,2610,794,2281,7777,6835,2147,749,3155,1466,4174,3345,1485,4456,2183,1806,5520,4735,891,3625,323,1603,684,619,672,1211,1636,2151,
2021-06-03,89523,4741,22171,36622,22021,113546,17526,11354,9268,9412,11893,4837,9783,25742,19103,8016,26954,48319,4832,10236,8980,19435,5219,16903,7033,8569,3429,20261,17073,7918,17980,19684,2616,29719,4155,5989,10281,6106,11636,16664,3855,24700,18843,4986,3351,15205,2387,1785,10073,9452,11586,6326,2112,6186,5292,1893,4705,2384,3449,8371,5662,1024,1496,1078,2186,6380,1574,5656,1120,1116,4112,4421,7410,2610,794,2282,7781,6840,2149,749,3155,1469,4176,3347,1485,4460,2189,1807,5521,4740,890,3628,323,1604,684,621,672,1212,1635,2151,
2021-06-04,89557,4744,22175,36635,22042,113621,17547,11360,9274,9423,11903,4849,9791,25750,19107,8023,26981,48360,4836,10240,8983,19442,5220,16914,7033,8570,3432,20284,17077,7920,17991,19697,2615,29756,4157,5988,10286,6109,11639,16678,3856,24712,18858,4985,3355,15216,2385,1788,10076,9462,11595,6323,2111,6194,5296,1894,4714,2385,3451,8375,5669,1024,1496,1080,2186,6388,1575,5661,1121,1119,4115,4423,7406,2613,794,2284,7786,6848,2150,749,3155,1473,4182,3353,1486,4466,2201,1808,5534,4751,889,3628,323,1605,684,627,672,1214,1635,2153,
2021-06-05,89557,4744,22175,36635,22042,113621,17547,11360,9274,9423,11903,4849,9791,25750,19107,8023,26981,48360,4836,10240,8983,19442,5220,16914,7033,8570,3432,20284,17077,7920,17991,19697,2615,29756,4157,5988,10286,6109,11639,16678,3856,24712,18858,4985,3355,15216,2385,1788,10076,9462,11595,6323,2111,6194,5296,1894,4714,2385,3451,8375,5669,1024,1496,1080,2186,6388,1575,5661,1121,1119,4115,4423,7406,2613,794,2284,7786,6848,2150,749,3155,1473,4182,3353,1486,4466,2201,1808,5534,4751,889,3628,323,1605,684,627,672,1214,1635,2153,
2021-06-06,89618,4744,22175,36635,22042,113621,17547,11360,9274,9423,11903,4849,9791,25750,19107,8023,26981,48360,4836,10240,8983,19442,5220,16914,7033,8570,3432,20284,17077,7920,17991,19697,2615,29756,4157,5988,10286,6109,11639,16678,3856,24712,18858,4985,3355,15216,2385,1788,10076,9462,11595,6323,2111,6194,5296,1894,4714,2385,3451,8375,5669,1024,1496,1080,2186,6388,1575,5661,1121,1119,4115,4423,7406,2613,794,2284,7786,6848,2150,749,3155,1473,4182,3353,1486,4466,2201,1808,5534,4751,889,3628,323,1605,684,627,672,1214,1635,2153,
2021-06-07,89618,4745,22203,36671,22076,113758,17595,11382,9285,9431,11928,4894,9810,25778,19132,8045,27030,48393,4850,10247,8989,19463,5221,16940,7039,8576,3436,20325,17092,7924,18004,19721,2615,29863,4159,5988,10287,6117,11648,16694,3865,24736,18881,4986,3360,15236,2385,1789,10079,9469,11608,6329,2111,6206,5303,1894,4720,2398,3456,8378,5676,1026,1496,1082,2188,6399,1573,5665,1120,1121,4118,4430,7410,2617,815,2287,7796,6866,2154,747,3156,1473,4190,3366,1486,4477,2212,1808,5538,4761,891,3630,323,1605,684,636,672,1214,1636,2153,
2021-06-08,89703,4745,22202,36697,22082,113775,17609,11384,9286,9432,11931,4901,9812,25778,19137,8051,27036,48397,4851,10249,8992,19467,5226,16951,7039,8578,3437,20347,17099,7926,18006,19726,2614,29874,4161,5986,10287,6119,11646,16700,3864,24740,18881,4986,3362,15239,2385,1789,10080,9470,11611,6330,2111,6207,5303,1893,4721,2399,3458,8378,5676,1028,1496,1083,2187,6405,1573,5663,1120,1122,4119,4429,7411,2618,817,2286,7830,6868,2156,747,3157,1473,4193,3369,1487,4478,2214,1809,5538,4767,891,3633,325,1605,684,638,672,1214,1636,2152,
2021-06-09,89721,4747,22211,36762,22099,113815,17620,11389,9291,9436,11942,4919,9815,25792,19148,8057,27049,48423,4854,10249,8995,19473,5224,16939,7042,8579,3437,20355,17107,7927,18011,19733,2614,29906,4163,5985,10288,6124,11643,16695,3869,24746,18889,4987,3363,15246,2385,1791,10086,9476,11614,6331,2111,6210,5301,1895,4722,2405,3460,8381,5677,1028,1496,1084,2188,6410,1574,5667,1121,1123,4121,4430,7411,2618,818,2289,7896,6876,2159,747,3157,1474,4198,3374,1487,4484,2220,1810,5540,4772,891,3652,325,1606,684,639,672,1212,1637,2153,
2021-06-10,89764,4745,22217,36773,22108,113863,17637,11394,9297,9439,11947,4926,9817,25796,19160,8062,27068,48431,4855,10253,9000,19484,5224,16943,7044,8576,3437,20366,17122,7928,18014,19732,2616,29931,4163,5984,10286,6128,11644,16712,3871,24761,18894,4987,3365,15254,2382,1791,10092,9480,11621,6331,2111,6218,5300,1896,4725,2408,3463,8384,5682,1029,1498,1084,2189,6412,1574,5668,1121,1124,4123,4429,7417,2619,818,2293,7936,6880,2158,747,3157,1475,4205,3378,1488,4487,2222,1809,5542,4773,894,3652,325,1606,685,641,671,1213,1638,2154,
2021-06-11,89782,4747,22227,36790,22115,113911,17668,11400,9301,9443,11955,4932,9819,25802,19178,8068,27087,48433,4859,10253,9004,19492,5225,16951,7045,8577,3438,20376,17127,7929,18022,19733,2617,29950,4163,5984,10286,6127,11643,16725,3874,24768,18911,4988,3369,15259,2383,1791,10092,9483,11628,6337,2113,6223,5300,1894,4730,2411,3469,8383,5682,1029,1500,1085,2190,6414,1574,5669,1121,1125,4124,4429,7420,2619,820,2293,7939,6891,2159,748,3158,1475,4208,3385,1487,4488,2226,1809,5542,4774,897,3653,325,1605,685,642,671,1213,1638,2155,
2021-06-12,89819,4747,22227,36790,22115,113911,17668,11400,9301,9443,11955,4932,9819,25802,19178,8068,27087,48433,4859,10253,9004,19492,5225,16951,7045,8577,3438,20376,17127,7929,18022,19733,2617,29950,4163,5984,10286,6127,11643,16725,3874,24768,18911,4988,3369,15259,2383,1791,10092,9483,11628,6337,2113,6223,5300,1894,4730,2411,3469,8383,5682,1029,1500,1085,2190,6414,1574,5669,1121,1125,4124,4429,7420,2619,820,2293,7939,6891,2159,748,3158,1475,4208,3385,1487,4488,2226,1809,5542,4774,897,3653,325,1605,685,642,671,1213,1638,2155,
2021-06-13,89819,4747,22227,36790,22115,113911,17668,11400,9301,9443,11955,4932,9819,25802,19178,8068,27087,48433,4859,10253,9004,19492,5225,16951,7045,8577,3438,20376,17127,7929,18022,19733,2617,29950,4163,5984,10286,6127,11643,16725,3874,24768,18911,4988,3369,15259,2383,1791,10092,9483,11628,6337,2113,6223,5300,1894,4730,2411,3469,8383,5682,1029,1500,1085,2190,6414,1574,5669,1121,1125,4124,4429,7420,2619,820,2293,7939,6891,2159,748,3158,1475,4208,3385,1487,4488,2226,1809,5542,4774,897,3653,325,1605,685,642,671,1213,1638,2155,
2021-06-14,89819,4750,22234,36832,22142,114027,17711,11414,9303,9449,11977,4942,9820,25817,19205,8087,27115,48468,4872,10256,9020,19509,5228,16967,7047,8580,3441,20414,17150,7931,18042,19748,2621,30002,4168,5985,10292,6130,11654,16748,3880,24799,18931,4989,3374,15285,2388,1791,10110,9491,11655,6348,2115,6240,5300,1895,4740,2415,3480,8386,5689,1030,1501,1086,2191,6417,1574,5675,1120,1131,4125,4430,7423,2621,845,2301,8023,6910,2170,748,3159,1476,4213,3398,1488,4493,2231,1811,5550,4777,897,3656,326,1606,686,643,671,1215,1638,2157,
2021-06-15,89890,4750,22240,36839,22147,114068,17715,11422,9302,9449,11979,4942,9824,25817,19205,8089,27126,48473,4875,10258,9023,19512,5230,16972,7047,8579,3441,20412,17155,7932,18044,19755,2623,30021,4168,5984,10301,6130,11659,16759,3880,24803,18940,4988,3375,15288,2387,1790,10114,9492,11660,6351,2115,6241,5299,1895,4743,2415,3482,8387,5691,1030,1502,1088,2193,6420,1574,5675,1120,1131,4126,4433,7424,2622,845,2301,8033,6914,2171,749,3160,1476,4215,3403,1488,4493,2232,1811,5550,4783,897,3658,326,1606,686,646,671,1215,1639,2157,
2021-06-16,89922,4750,22239,36839,22157,114103,17726,11427,9303,9450,11984,4946,9829,25823,19210,8099,27132,48480,4876,10262,9025,19521,5230,16982,7046,8577,3441,20422,17167,7931,18047,19761,2625,30050,4168,5983,10305,6133,11657,16760,3882,24814,18947,4989,3376,15291,2388,1790,10117,9494,11664,6353,2114,6245,5299,1893,4744,2418,3481,8392,5693,1030,1502,1088,2193,6420,1575,5677,1120,1131,4126,4435,7424,2623,845,2299,8072,6917,2171,749,3160,1478,4219,3414,1487,4493,2234,1810,5553,4785,897,3657,326,1606,688,648,671,1214,1640,2157,
2021-06-17,89948,4752,22250,36843,22164,114150,17757,11433,9308,9458,11992,4945,9839,25839,19224,8105,27142,48491,4878,10259,9032,19522,5228,16986,7044,8580,3442,20429,17172,7933,18043,19773,2625,30073,4169,5985,10308,6135,11656,16764,3884,24815,18959,4990,3378,15297,2389,1791,10117,9495,11675,6354,2113,6250,5298,1895,4750,2420,3484,8391,5696,1030,1502,1088,2194,6423,1575,5678,1120,1132,4127,4434,7427,2625,846,2301,8088,6919,2172,751,3160,1478,4222,3419,1487,4494,2235,1812,5551,4786,897,3661,326,1606,688,648,671,1210,1639,2159,
2021-06-18,89948,4750,22256,36855,22177,114173,17775,11433,9317,9456,11995,4952,9843,25839,19223,8113,27147,48482,4884,10257,9032,19519,5232,16992,7042,8581,3439,20436,17174,7933,18048,19774,2625,30088,4169,5984,10313,6132,11652,16785,3885,24815,18966,4991,3377,15300,2390,1791,10112,9499,11676,6353,2112,6253,5294,1895,4755,2418,3483,8393,5696,1030,1503,1089,2194,6424,1576,5677,1120,1133,4130,4436,7427,2625,846,2309,8085,6919,2176,751,3158,1479,4224,3421,1486,4494,2237,1812,5550,4792,897,3662,326,1604,688,650,670,1211,1639,2161,
2021-06-19,89977,4750,22256,36855,22177,114173,17775,11433,9317,9456,11995,4952,9843,25839,19223,8113,27147,48482,4884,10257,9032,19519,5232,16992,7042,8581,3439,20436,17174,7933,18048,19774,2625,30088,4169,5984,10313,6132,11652,16785,3885,24815,18966,4991,3377,15300,2390,1791,10112,9499,11676,6353,2112,6253,5294,1895,4755,2418,3483,8393,5696,1030,1503,1089,2194,6424,1576,5677,1120,1133,4130,4436,7427,2625,846,2309,8085,6919,2176,751,3158,1479,4224,3421,1486,4494,2237,1812,5550,4792,897,3662,326,1604,688,650,670,1211,1639,2161,
